id,member_id,loan_amnt,funded_amnt,term,int_rate,grade,home_ownership,loan_status
801883,1007500.0,20000.0,16025.0, 60 months, 14.79%,C,RENT,Fully Paid
1066582,1300766.0,12000.0,12000.0, 36 months,  6.62%,A,MORTGAGE,Fully Paid
1044374,1274720.0,2500.0,2500.0, 36 months, 14.65%,C,MORTGAGE,Fully Paid
845260,1056436.0,13250.0,13250.0, 60 months, 16.89%,D,RENT,Charged Off
417848,487377.0,8000.0,8000.0, 36 months, 12.21%,B,MORTGAGE,Fully Paid
922186,1142937.0,35000.0,35000.0, 60 months, 11.71%,B,MORTGAGE,Current
684733,874242.0,5000.0,5000.0, 36 months, 11.11%,B,OWN,Fully Paid
869932,1083914.0,19000.0,13000.0, 60 months, 17.49%,D,RENT,Fully Paid
986370,1210324.0,25000.0,25000.0, 60 months, 12.69%,B,RENT,Fully Paid
422455,496525.0,8400.0,8400.0, 36 months, 12.84%,C,MORTGAGE,Charged Off
977426,1200233.0,12000.0,12000.0, 60 months, 13.49%,C,RENT,Charged Off
638505,817896.0,10000.0,10000.0, 60 months, 13.72%,C,MORTGAGE,Fully Paid
872789,1087002.0,12800.0,12800.0, 36 months, 10.59%,B,RENT,Fully Paid
286671,286630.0,3000.0,3000.0, 36 months, 13.24%,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
507891,655137.0,2000.0,2000.0, 36 months, 11.36%,B,RENT,Fully Paid
616585,790584.0,4400.0,4400.0, 60 months, 12.61%,C,RENT,Fully Paid
647260,828113.0,20000.0,20000.0, 36 months,  8.88%,B,OWN,Fully Paid
746876,945689.0,8400.0,8400.0, 60 months, 17.99%,E,MORTGAGE,Fully Paid
679185,867643.0,18000.0,18000.0, 36 months, 10.00%,B,RENT,Fully Paid
606293,777782.0,11200.0,7250.0, 60 months,  6.54%,A,RENT,Fully Paid
1068416,1302799.0,7250.0,7200.0, 60 months, 21.67%,F,RENT,Fully Paid
536019,688168.0,4000.0,4000.0, 60 months, 17.56%,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
655646,838557.0,12000.0,12000.0, 60 months, 13.43%,C,MORTGAGE,Fully Paid
724025,919087.0,16000.0,16000.0, 60 months, 11.11%,B,MORTGAGE,Fully Paid
771899,973723.0,10000.0,10000.0, 36 months,  6.99%,A,RENT,Fully Paid
716046,909810.0,14000.0,14000.0, 36 months,  7.29%,A,OWN,Fully Paid
696233,887381.0,5000.0,5000.0, 60 months, 16.40%,E,OWN,Charged Off
831172,1040381.0,8000.0,8000.0, 60 months, 18.79%,E,MORTGAGE,Fully Paid
525184,679527.0,4500.0,4500.0, 36 months,  7.14%,A,MORTGAGE,Fully Paid
542143,699663.0,5000.0,5000.0, 36 months, 11.12%,B,OWN,Fully Paid
127213,85483.0,2000.0,2000.0, 36 months,  7.12%,A,MORTGAGE,Fully Paid
806211,1012375.0,18500.0,18500.0, 36 months, 12.99%,C,RENT,Fully Paid
876156,1090749.0,5000.0,5000.0, 36 months,  7.49%,A,RENT,Charged Off
967217,1188131.0,15000.0,15000.0, 36 months, 15.27%,C,MORTGAGE,Charged Off
976761,1199740.0,2200.0,2200.0, 36 months, 12.42%,B,MORTGAGE,Fully Paid
642863,822764.0,2850.0,2850.0, 36 months,  6.54%,A,RENT,Fully Paid
382331,411648.0,2250.0,2250.0, 36 months,  7.37%,A,MORTGAGE,Fully Paid
695402,886476.0,1800.0,1800.0, 36 months, 14.91%,D,RENT,Fully Paid
854200,1066433.0,6500.0,6500.0, 36 months, 10.99%,B,RENT,Fully Paid
683165,872455.0,4200.0,4200.0, 36 months,  7.29%,A,RENT,Fully Paid
1039330,1269270.0,8000.0,8000.0, 36 months,  7.51%,A,RENT,Charged Off
459777,573371.0,25000.0,25000.0, 36 months, 15.65%,D,MORTGAGE,Fully Paid
818399,1026327.0,5400.0,5400.0, 36 months, 15.99%,D,RENT,Fully Paid
687338,877341.0,4500.0,4500.0, 36 months, 10.00%,B,MORTGAGE,Charged Off
412148,464843.0,6000.0,6000.0, 36 months, 13.79%,C,RENT,Fully Paid
563410,725011.0,8400.0,8400.0, 36 months, 16.32%,D,RENT,Fully Paid
1009510,1236250.0,12000.0,12000.0, 60 months,  7.90%,A,MORTGAGE,Fully Paid
817600,1025459.0,10000.0,10000.0, 36 months, 15.62%,D,RENT,Fully Paid
1042857,1273155.0,10000.0,10000.0, 36 months, 11.71%,B,RENT,Fully Paid
405857,452698.0,5200.0,5200.0, 36 months, 12.53%,C,RENT,Does not meet the credit policy. Status:Fully Paid
557673,717991.0,14000.0,14000.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
500385,642645.0,10000.0,10000.0, 36 months, 11.36%,B,MORTGAGE,Fully Paid
714307,907698.0,4000.0,4000.0, 36 months,  7.66%,A,MORTGAGE,Charged Off
597670,767142.0,3000.0,3000.0, 36 months, 13.35%,C,OWN,Fully Paid
495537,634745.0,18000.0,18000.0, 36 months,  9.88%,B,RENT,Fully Paid
635662,814312.0,10000.0,10000.0, 36 months,  9.99%,B,MORTGAGE,Fully Paid
750811,950204.0,15000.0,15000.0, 36 months, 10.59%,B,MORTGAGE,Fully Paid
978303,1201355.0,16000.0,16000.0, 60 months, 14.65%,C,RENT,Fully Paid
986476,1210449.0,8000.0,8000.0, 36 months, 10.65%,B,MORTGAGE,Fully Paid
572573,736493.0,25000.0,25000.0, 36 months, 11.12%,B,RENT,Fully Paid
849741,1061476.0,13000.0,13000.0, 60 months, 13.99%,C,MORTGAGE,Fully Paid
1058468,1290056.0,12000.0,12000.0, 36 months, 16.29%,D,RENT,Fully Paid
472753,596965.0,5000.0,5000.0, 36 months, 12.18%,B,RENT,Fully Paid
826761,1035656.0,8400.0,8400.0, 36 months, 15.99%,D,MORTGAGE,Fully Paid
486869,620549.0,25000.0,25000.0, 36 months, 10.25%,B,MORTGAGE,Fully Paid
1055657,1287221.0,10625.0,10625.0, 36 months, 11.71%,B,RENT,Fully Paid
487253,621092.0,14000.0,14000.0, 36 months, 10.62%,B,RENT,Fully Paid
717641,911742.0,8000.0,8000.0, 60 months, 14.91%,D,RENT,Fully Paid
1036416,1266088.0,2800.0,2800.0, 36 months, 10.65%,B,MORTGAGE,Fully Paid
365045,375940.0,12000.0,12000.0, 36 months, 12.09%,C,MORTGAGE,Fully Paid
1038683,1268593.0,10000.0,10000.0, 36 months, 12.42%,B,RENT,Fully Paid
638816,818269.0,15000.0,15000.0, 60 months, 14.17%,C,MORTGAGE,Fully Paid
485958,619196.0,8000.0,8000.0, 36 months,  9.88%,B,RENT,Fully Paid
383945,414616.0,5000.0,5000.0, 36 months, 13.16%,C,MORTGAGE,Fully Paid
610353,782764.0,11200.0,7225.0, 60 months,  6.17%,A,MORTGAGE,Fully Paid
522498,675852.0,10000.0,10000.0, 60 months, 15.21%,D,RENT,Charged Off
892304,1109242.0,21000.0,21000.0, 60 months, 19.42%,E,MORTGAGE,Fully Paid
970313,1191970.0,2000.0,2000.0, 60 months, 14.27%,C,RENT,Current
492168,629323.0,25000.0,25000.0, 36 months, 16.07%,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
426795,504024.0,5600.0,5600.0, 36 months,  8.00%,A,OWN,Fully Paid
664618,849798.0,10000.0,10000.0, 36 months,  5.79%,A,MORTGAGE,Fully Paid
767511,951749.0,9450.0,9450.0, 60 months,  8.49%,A,MORTGAGE,Fully Paid
668708,855024.0,10000.0,10000.0, 60 months, 12.68%,C,RENT,Fully Paid
433231,515797.0,5000.0,5000.0, 36 months, 11.14%,B,OTHER,Fully Paid
1013992,1241342.0,3500.0,3500.0, 36 months, 13.49%,C,RENT,Fully Paid
657319,840645.0,20000.0,20000.0, 60 months, 14.91%,D,MORTGAGE,Fully Paid
732767,929003.0,3000.0,3000.0, 36 months, 10.74%,B,RENT,Fully Paid
433409,516217.0,12800.0,12800.0, 36 months, 11.83%,B,MORTGAGE,Fully Paid
140687,139696.0,2825.0,2825.0, 36 months,  9.64%,B,MORTGAGE,Fully Paid
837789,1047819.0,11575.0,11575.0, 36 months,  6.99%,A,RENT,Fully Paid
467601,588272.0,15000.0,15000.0, 36 months, 15.31%,D,OWN,Fully Paid
445524,543325.0,5600.0,5600.0, 36 months, 13.57%,C,MORTGAGE,Fully Paid
979932,1203094.0,3600.0,3600.0, 36 months,  8.90%,A,RENT,Fully Paid
800709,1006225.0,6575.0,6575.0, 36 months,  6.99%,A,RENT,Fully Paid
770716,972417.0,23200.0,23200.0, 60 months, 15.99%,D,RENT,Fully Paid
826761,1035656.0,8400.0,8400.0, 36 months, 15.99%,D,MORTGAGE,Fully Paid
789194,993047.0,7000.0,7000.0, 36 months,  6.99%,A,MORTGAGE,Fully Paid
1059571,1291175.0,10000.0,10000.0, 36 months, 16.77%,D,RENT,Fully Paid
831566,1040804.0,14000.0,14000.0, 36 months, 10.99%,B,RENT,Fully Paid
593880,762643.0,6400.0,6400.0, 60 months, 17.19%,E,RENT,Fully Paid
1036262,1266121.0,13000.0,13000.0, 60 months, 15.96%,C,MORTGAGE,Fully Paid
832602,1042017.0,18000.0,18000.0, 60 months, 16.89%,D,MORTGAGE,Fully Paid
833632,1001853.0,2100.0,2100.0, 36 months,  9.99%,B,MORTGAGE,Fully Paid
876457,1091130.0,14000.0,14000.0, 60 months, 12.99%,C,MORTGAGE,Fully Paid
716513,910401.0,20000.0,20000.0, 36 months, 14.54%,D,MORTGAGE,Fully Paid
749073,948278.0,6000.0,6000.0, 36 months, 10.99%,B,RENT,Fully Paid
573368,737491.0,12000.0,12000.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
464997,583145.0,10000.0,10000.0, 36 months,  8.59%,A,RENT,Fully Paid
556649,716763.0,25000.0,25000.0, 60 months, 17.19%,E,MORTGAGE,Fully Paid
664483,849637.0,18000.0,18000.0, 60 months, 13.06%,C,RENT,Fully Paid
611139,783734.0,7000.0,7000.0, 36 months,  9.62%,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
387823,420889.0,8500.0,8500.0, 36 months, 13.16%,C,MORTGAGE,Charged Off
751373,950817.0,12000.0,12000.0, 60 months, 14.79%,C,MORTGAGE,Fully Paid
346532,346600.0,7500.0,7500.0, 36 months, 13.55%,D,RENT,Fully Paid
1068180,1302565.0,2500.0,2500.0, 36 months, 14.27%,C,RENT,Fully Paid
551378,710566.0,20000.0,20000.0, 36 months, 10.38%,B,MORTGAGE,Fully Paid
349738,351502.0,3000.0,3000.0, 36 months,  8.00%,A,RENT,Does not meet the credit policy. Status:Fully Paid
658407,842051.0,10000.0,10000.0, 36 months,  5.79%,A,MORTGAGE,Fully Paid
604362,775376.0,10000.0,10000.0, 36 months,  6.91%,A,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
1019895,1248653.0,17325.0,17325.0, 60 months, 12.69%,B,RENT,Fully Paid
1011825,1238916.0,14000.0,14000.0, 36 months,  6.03%,A,RENT,Fully Paid
777779,980304.0,2500.0,2500.0, 36 months,  8.49%,A,MORTGAGE,Fully Paid
451211,555703.0,21000.0,21000.0, 36 months, 13.22%,C,MORTGAGE,Fully Paid
821960,1030358.0,3600.0,3600.0, 36 months,  5.42%,A,RENT,Fully Paid
634378,812691.0,4500.0,4500.0, 36 months, 12.61%,C,RENT,Charged Off
403739,449424.0,12000.0,12000.0, 36 months, 11.89%,B,RENT,Fully Paid
421651,483445.0,16000.0,16000.0, 36 months, 10.95%,B,RENT,Charged Off
1030910,1260513.0,5000.0,5000.0, 36 months,  8.90%,A,RENT,Fully Paid
679962,868623.0,10400.0,10400.0, 36 months,  7.66%,A,MORTGAGE,Fully Paid
430019,509713.0,2000.0,2000.0, 36 months, 13.47%,C,RENT,Fully Paid
450187,553527.0,12000.0,12000.0, 36 months, 11.48%,B,RENT,Fully Paid
382509,412039.0,3000.0,3000.0, 36 months,  9.32%,A,RENT,Fully Paid
242356,242065.0,19200.0,19200.0, 36 months, 13.87%,D,RENT,Fully Paid
1032885,1262441.0,13500.0,13500.0, 36 months,  8.90%,A,RENT,Fully Paid
810224,1017119.0,9000.0,9000.0, 36 months, 10.99%,B,RENT,Fully Paid
848334,1059927.0,18400.0,18400.0, 36 months, 14.79%,C,RENT,Fully Paid
490608,626532.0,8000.0,8000.0, 36 months, 12.73%,C,RENT,Fully Paid
260928,259370.0,12000.0,12000.0, 36 months, 11.34%,C,RENT,Fully Paid
393653,431828.0,6400.0,6400.0, 36 months, 12.84%,C,RENT,Fully Paid
483682,615565.0,12000.0,12000.0, 36 months, 13.48%,C,RENT,Fully Paid
786218,989587.0,10000.0,10000.0, 36 months,  7.49%,A,RENT,Fully Paid
477418,605557.0,16000.0,16000.0, 36 months, 14.96%,D,RENT,Does not meet the credit policy. Status:Fully Paid
589858,757717.0,5000.0,5000.0, 60 months, 13.61%,C,MORTGAGE,Fully Paid
453524,560760.0,20000.0,20000.0, 36 months, 16.00%,D,RENT,Fully Paid
872768,1086980.0,3900.0,3900.0, 36 months, 14.79%,C,RENT,Fully Paid
864110,1077320.0,25000.0,25000.0, 36 months, 13.49%,C,MORTGAGE,Fully Paid
871613,1085704.0,17000.0,17000.0, 60 months, 14.79%,C,MORTGAGE,Fully Paid
863062,1062470.0,8000.0,8000.0, 36 months, 21.36%,F,MORTGAGE,Fully Paid
415594,483245.0,7000.0,7000.0, 36 months, 12.84%,C,RENT,Charged Off
892628,1109580.0,6100.0,6100.0, 36 months,  8.90%,A,MORTGAGE,Charged Off
266874,266860.0,18000.0,18000.0, 36 months, 17.34%,G,MORTGAGE,Does not meet the credit policy. Status:Charged Off
994578,1219012.0,7000.0,7000.0, 36 months,  8.90%,A,RENT,Fully Paid
781975,984906.0,16000.0,16000.0, 36 months,  6.62%,A,MORTGAGE,Fully Paid
1042402,1265666.0,35000.0,35000.0, 36 months,  7.90%,A,MORTGAGE,Fully Paid
987825,1211821.0,24000.0,24000.0, 60 months, 10.65%,B,MORTGAGE,Charged Off
666283,851854.0,4800.0,4800.0, 60 months, 10.74%,B,OWN,Charged Off
629481,806525.0,13000.0,13000.0, 60 months, 13.35%,C,RENT,Charged Off
389563,423897.0,10000.0,10000.0, 36 months,  9.63%,A,RENT,Fully Paid
529676,684963.0,7000.0,7000.0, 36 months, 14.84%,D,RENT,Fully Paid
997574,1222479.0,10000.0,10000.0, 60 months, 14.65%,C,MORTGAGE,Fully Paid
683134,872421.0,15000.0,15000.0, 36 months, 10.37%,B,RENT,Fully Paid
833338,1042916.0,7200.0,7200.0, 36 months, 10.99%,B,RENT,Fully Paid
736278,933143.0,4200.0,4200.0, 36 months, 10.74%,B,MORTGAGE,Fully Paid
360719,368452.0,10000.0,10000.0, 36 months, 11.78%,C,MORTGAGE,Fully Paid
550341,709396.0,10000.0,10000.0, 36 months, 11.49%,B,RENT,Fully Paid
994983,1219443.0,7000.0,7000.0, 36 months,  6.03%,A,RENT,Fully Paid
660530,844808.0,20000.0,20000.0, 60 months, 17.88%,E,RENT,Fully Paid
392602,407358.0,9000.0,9000.0, 36 months,  9.32%,A,OTHER,Fully Paid
594374,763248.0,5600.0,5600.0, 60 months, 13.23%,C,RENT,Fully Paid
499418,641022.0,5000.0,5000.0, 36 months,  7.14%,A,MORTGAGE,Fully Paid
642824,822725.0,5500.0,5500.0, 36 months,  6.17%,A,MORTGAGE,Fully Paid
841407,1029092.0,12000.0,12000.0, 36 months, 12.99%,C,MORTGAGE,Fully Paid
653841,836207.0,10000.0,10000.0, 36 months,  7.29%,A,RENT,Fully Paid
838810,1048926.0,3200.0,3200.0, 36 months, 11.99%,B,RENT,Fully Paid
1046407,1277245.0,7000.0,7000.0, 60 months, 18.64%,E,RENT,Fully Paid
258183,257823.0,10400.0,10400.0, 36 months, 14.82%,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
562812,724205.0,5000.0,5000.0, 60 months,  7.88%,A,MORTGAGE,Fully Paid
1035812,1265448.0,12000.0,12000.0, 36 months, 14.27%,C,RENT,Fully Paid
525475,679898.0,9250.0,9250.0, 36 months,  6.54%,A,RENT,Fully Paid
460116,573982.0,17500.0,17500.0, 36 months, 12.53%,B,RENT,Fully Paid
540131,697349.0,6000.0,6000.0, 60 months, 13.23%,C,OWN,Charged Off
1040965,1270958.0,13200.0,13200.0, 60 months, 17.58%,D,MORTGAGE,Current
1032540,1262185.0,4000.0,4000.0, 36 months,  9.91%,B,RENT,Fully Paid
546608,704836.0,20000.0,20000.0, 36 months,  7.88%,A,OWN,Fully Paid
652261,834230.0,13000.0,13000.0, 60 months, 10.74%,B,MORTGAGE,Fully Paid
116129,116120.0,2000.0,2000.0, 36 months,  8.38%,A,RENT,Does not meet the credit policy. Status:Fully Paid
594069,762884.0,4800.0,4800.0, 60 months, 15.21%,D,MORTGAGE,Fully Paid
884196,1099605.0,12000.0,12000.0, 60 months, 10.65%,B,MORTGAGE,Fully Paid
530221,685616.0,19750.0,13425.0, 60 months, 11.86%,B,RENT,Fully Paid
612065,784825.0,12000.0,7975.0, 36 months,  5.79%,A,OWN,Fully Paid
695733,886850.0,6000.0,6000.0, 36 months,  7.66%,A,MORTGAGE,Fully Paid
464899,582979.0,20000.0,20000.0, 36 months, 12.53%,B,OWN,Fully Paid
362851,372024.0,5000.0,5000.0, 36 months, 11.46%,B,RENT,Fully Paid
532318,688073.0,10500.0,10500.0, 36 months,  7.88%,A,MORTGAGE,Fully Paid
965324,1186348.0,7000.0,7000.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
369055,384323.0,12000.0,12000.0, 36 months,  9.32%,A,OWN,Fully Paid
565625,727675.0,18250.0,18250.0, 60 months, 15.95%,D,MORTGAGE,Fully Paid
812943,1020244.0,10000.0,10000.0, 36 months, 10.99%,B,RENT,Fully Paid
352830,356174.0,6000.0,3400.0, 36 months, 10.33%,B,RENT,Fully Paid
584739,751369.0,9000.0,9000.0, 36 months,  7.14%,A,RENT,Fully Paid
799869,1005110.0,5000.0,5000.0, 36 months, 15.62%,D,OWN,Fully Paid
468720,590549.0,15000.0,15000.0, 36 months, 16.00%,D,RENT,Does not meet the credit policy. Status:Fully Paid
787951,991573.0,35000.0,23625.0, 60 months, 18.79%,E,MORTGAGE,Charged Off
377788,402223.0,10000.0,10000.0, 36 months, 12.84%,C,MORTGAGE,Fully Paid
443373,539332.0,5000.0,5000.0, 36 months,  7.74%,A,RENT,Fully Paid
836157,1046168.0,7750.0,7750.0, 60 months, 10.99%,B,MORTGAGE,Charged Off
733498,929871.0,12000.0,12000.0, 60 months, 14.91%,D,RENT,Fully Paid
522572,675944.0,11500.0,8875.0, 60 months, 13.23%,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
571087,734614.0,6000.0,6000.0, 36 months, 13.98%,C,MORTGAGE,Fully Paid
668787,855127.0,4975.0,4975.0, 36 months,  5.79%,A,MORTGAGE,Fully Paid
744847,943358.0,8000.0,8000.0, 60 months, 21.36%,F,MORTGAGE,Fully Paid
822747,1031213.0,7500.0,7500.0, 36 months,  5.99%,A,RENT,Fully Paid
505609,651582.0,12000.0,12000.0, 36 months, 14.96%,D,MORTGAGE,Fully Paid
829417,1038520.0,20000.0,20000.0, 60 months, 11.99%,B,MORTGAGE,Fully Paid
864899,1078138.0,12000.0,12000.0, 36 months,  8.49%,A,MORTGAGE,Fully Paid
495663,634929.0,14000.0,14000.0, 36 months,  7.88%,A,OWN,Fully Paid
672051,859133.0,25000.0,25000.0, 60 months, 15.65%,D,MORTGAGE,Fully Paid
1021383,1250136.0,3500.0,3500.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
893520,1110559.0,15000.0,15000.0, 36 months,  7.90%,A,OWN,Fully Paid
601013,771280.0,20000.0,20000.0, 60 months, 19.66%,G,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
596460,765680.0,8000.0,8000.0, 36 months,  6.91%,A,MORTGAGE,Fully Paid
665076,850346.0,10000.0,10000.0, 36 months, 16.40%,E,RENT,Fully Paid
430633,510782.0,10000.0,10000.0, 36 months,  9.63%,A,MORTGAGE,Charged Off
778770,981399.0,10000.0,10000.0, 60 months, 16.59%,D,RENT,Charged Off
873646,1088074.0,19000.0,19000.0, 36 months,  9.99%,B,MORTGAGE,Fully Paid
445465,544090.0,15250.0,15250.0, 36 months, 13.22%,C,RENT,Charged Off
642772,822673.0,4975.0,4975.0, 60 months, 15.20%,D,MORTGAGE,Fully Paid
491369,627862.0,10000.0,10000.0, 36 months, 12.73%,C,MORTGAGE,Fully Paid
848411,1060016.0,20200.0,20200.0, 60 months, 18.79%,E,MORTGAGE,Fully Paid
686911,876805.0,14000.0,14000.0, 36 months,  7.66%,A,RENT,Fully Paid
802536,1008200.0,11375.0,11375.0, 36 months, 10.99%,B,MORTGAGE,Charged Off
413040,435164.0,5000.0,5000.0, 36 months, 12.21%,B,MORTGAGE,Does not meet the credit policy. Status:Charged Off
643628,823692.0,7200.0,7200.0, 36 months,  9.25%,B,RENT,Fully Paid
1058733,1290534.0,17000.0,17000.0, 36 months, 12.42%,B,OWN,Fully Paid
717703,911815.0,8000.0,8000.0, 36 months, 10.74%,B,MORTGAGE,Fully Paid
973417,1195415.0,15000.0,15000.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
1003077,1227505.0,5000.0,5000.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
739323,936897.0,3800.0,3800.0, 60 months,  7.66%,A,OWN,Fully Paid
1039279,1269219.0,21200.0,21200.0, 36 months, 12.42%,B,MORTGAGE,Charged Off
665472,850812.0,17000.0,17000.0, 36 months, 10.37%,B,RENT,Fully Paid
420718,494185.0,2500.0,2500.0, 36 months, 15.68%,E,RENT,Fully Paid
276091,276073.0,10000.0,10000.0, 36 months,  8.63%,A,MORTGAGE,Does not meet the credit policy. Status:Charged Off
775331,977576.0,10400.0,10400.0, 60 months, 10.99%,B,OWN,Fully Paid
495864,635242.0,6000.0,6000.0, 36 months,  7.14%,A,MORTGAGE,Fully Paid
862270,1075300.0,15000.0,15000.0, 36 months, 10.99%,B,RENT,Fully Paid
617788,791995.0,10000.0,6175.0, 36 months,  6.54%,A,MORTGAGE,Fully Paid
629606,806668.0,3000.0,3000.0, 36 months,  9.25%,B,MORTGAGE,Fully Paid
666976,852712.0,8400.0,8400.0, 60 months, 10.37%,B,RENT,Fully Paid
377376,401484.0,5000.0,5000.0, 36 months, 16.95%,E,MORTGAGE,Fully Paid
748911,948050.0,35000.0,35000.0, 36 months,  7.49%,A,MORTGAGE,Fully Paid
456880,567648.0,23200.0,23200.0, 36 months, 16.00%,D,MORTGAGE,Fully Paid
523847,677815.0,5000.0,5000.0, 36 months, 13.98%,C,RENT,Fully Paid
384343,415375.0,6000.0,6000.0, 36 months,  8.00%,A,MORTGAGE,Charged Off
812053,1019162.0,4750.0,4750.0, 36 months,  5.99%,A,RENT,Fully Paid
762989,963558.0,18000.0,18000.0, 36 months,  7.49%,A,MORTGAGE,Fully Paid
467634,588339.0,6500.0,6500.0, 36 months, 14.96%,D,RENT,Charged Off
781137,983966.0,24000.0,15575.0, 60 months, 13.49%,C,MORTGAGE,Fully Paid
1045133,1275737.0,4800.0,4800.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
887766,1104014.0,8000.0,8000.0, 36 months,  9.91%,B,MORTGAGE,Fully Paid
711333,904226.0,25000.0,25000.0, 60 months, 13.06%,C,MORTGAGE,Fully Paid
514895,665583.0,12500.0,8425.0, 60 months,  7.51%,A,RENT,Fully Paid
678681,867038.0,3200.0,3200.0, 36 months,  5.42%,A,RENT,Fully Paid
1040481,1270462.0,7200.0,7200.0, 36 months, 12.42%,B,RENT,Fully Paid
599649,769633.0,2350.0,2350.0, 36 months,  7.88%,A,RENT,Fully Paid
657325,840656.0,10750.0,10750.0, 36 months, 12.68%,C,RENT,Charged Off
378890,404635.0,8000.0,8000.0, 36 months, 12.84%,C,MORTGAGE,Fully Paid
537562,694380.0,5000.0,5000.0, 36 months, 11.86%,B,RENT,Fully Paid
427979,506030.0,10000.0,10000.0, 36 months, 13.16%,C,RENT,Charged Off
545554,703610.0,6000.0,6000.0, 36 months, 11.86%,B,RENT,Fully Paid
1034722,1264521.0,4800.0,4800.0, 36 months,  7.90%,A,RENT,Fully Paid
792262,996670.0,12000.0,12000.0, 36 months, 12.99%,C,OWN,Fully Paid
438145,527371.0,2400.0,2400.0, 36 months,  7.40%,A,RENT,Fully Paid
399481,442237.0,9000.0,9000.0, 36 months,  8.00%,A,MORTGAGE,Fully Paid
393574,431714.0,9000.0,9000.0, 36 months,  7.37%,A,RENT,Does not meet the credit policy. Status:Fully Paid
458797,571361.0,22000.0,22000.0, 36 months, 11.48%,B,RENT,Charged Off
609583,781881.0,10000.0,10000.0, 36 months, 10.36%,B,MORTGAGE,Fully Paid
712510,905617.0,22000.0,22000.0, 60 months, 14.54%,D,MORTGAGE,Fully Paid
361117,369369.0,20000.0,20000.0, 36 months, 15.88%,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
814312,1021815.0,11200.0,11200.0, 36 months, 13.99%,C,MORTGAGE,Fully Paid
857223,1069657.0,2000.0,2000.0, 36 months,  8.49%,A,RENT,Fully Paid
733138,929470.0,14525.0,14525.0, 36 months, 11.11%,B,RENT,Fully Paid
490435,626190.0,7775.0,7775.0, 36 months, 14.96%,D,MORTGAGE,Fully Paid
561670,722817.0,3500.0,3500.0, 60 months, 13.23%,C,RENT,Fully Paid
362386,371737.0,20000.0,20000.0, 36 months, 11.78%,C,RENT,Charged Off
493461,631383.0,13000.0,13000.0, 36 months, 13.11%,C,RENT,Fully Paid
566852,729245.0,1500.0,1500.0, 36 months, 10.38%,B,RENT,Fully Paid
605874,777252.0,4500.0,4500.0, 60 months, 17.80%,F,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
633856,812029.0,20000.0,16200.0, 36 months,  6.91%,A,MORTGAGE,Fully Paid
490344,626076.0,10000.0,10000.0, 36 months, 13.11%,C,MORTGAGE,Fully Paid
791217,995499.0,2500.0,2500.0, 36 months, 13.99%,C,MORTGAGE,Fully Paid
1031182,1260588.0,35000.0,35000.0, 60 months, 19.03%,E,MORTGAGE,Charged Off
468319,589732.0,10000.0,10000.0, 36 months, 16.00%,D,RENT,Does not meet the credit policy. Status:Charged Off
728590,924282.0,26025.0,26025.0, 60 months, 17.14%,E,MORTGAGE,Fully Paid
474927,600973.0,3000.0,3000.0, 36 months, 19.13%,F,RENT,Does not meet the credit policy. Status:Fully Paid
746107,944755.0,12500.0,12500.0, 36 months,  7.49%,A,RENT,Fully Paid
723368,918298.0,7200.0,7200.0, 60 months, 14.91%,D,OWN,Fully Paid
523485,677304.0,9000.0,6550.0, 60 months, 11.49%,B,RENT,Fully Paid
991475,1215683.0,13000.0,13000.0, 36 months,  6.62%,A,MORTGAGE,Fully Paid
501720,644982.0,15000.0,15000.0, 36 months, 16.07%,D,MORTGAGE,Fully Paid
854646,1066909.0,13700.0,13700.0, 60 months, 10.99%,B,MORTGAGE,Fully Paid
553076,712636.0,8000.0,8000.0, 60 months, 11.12%,B,MORTGAGE,Fully Paid
810884,1017842.0,7000.0,7000.0, 36 months, 13.99%,C,RENT,Fully Paid
432376,513809.0,10000.0,10000.0, 36 months,  7.74%,A,RENT,Fully Paid
431119,508940.0,7000.0,7000.0, 36 months,  9.32%,A,MORTGAGE,Fully Paid
606121,777536.0,24250.0,24250.0, 36 months, 12.61%,C,RENT,Fully Paid
523982,677989.0,8000.0,8000.0, 60 months, 13.98%,C,MORTGAGE,Fully Paid
413809,467466.0,5000.0,5000.0, 36 months,  9.32%,A,RENT,Fully Paid
657319,840645.0,20000.0,20000.0, 60 months, 14.91%,D,MORTGAGE,Fully Paid
430268,510189.0,12000.0,12000.0, 36 months,  9.63%,A,RENT,Fully Paid
